tile_id,scale_level_m,tile_size_m,image_path,source_tif,pixel_col_off,pixel_row_off,pixel_width,pixel_height,center_x,center_y,min_x,min_y,max_x,max_y,affine
s120_x254134.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254134.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,0,414,216,216,254134.83531152448,3365355.5278006354,254074.83531152448,3365295.5278006354,254194.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254074.83531152448, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254134.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254134.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,0,252,216,216,254134.83531152448,3365445.5278006354,254074.83531152448,3365385.5278006354,254194.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254074.83531152448, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254134.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254134.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,0,91,216,216,254134.83531152448,3365535.5278006354,254074.83531152448,3365475.5278006354,254194.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254074.83531152448, 0.0, -0.556713694315995, 3365595.602623615]"
s120_x254134.835_y3365625.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254134.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,0,-71,216,216,254134.83531152448,3365625.5278006354,254074.83531152448,3365565.5278006354,254194.83531152448,3365685.5278006354,"[0.556713694315995, 0.0, 254074.83531152448, 0.0, -0.556713694315995, 3365685.790242094]"
s120_x254224.835_y3365085.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365085.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,899,216,216,254224.83531152448,3365085.5278006354,254164.83531152448,3365025.5278006354,254284.83531152448,3365145.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365145.7779586078]"
s120_x254224.835_y3365175.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365175.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,737,216,216,254224.83531152448,3365175.5278006354,254164.83531152448,3365115.5278006354,254284.83531152448,3365235.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365235.965577087]"
s120_x254224.835_y3365265.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365265.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,576,216,216,254224.83531152448,3365265.5278006354,254164.83531152448,3365205.5278006354,254284.83531152448,3365325.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365325.596481872]"
s120_x254224.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,414,216,216,254224.83531152448,3365355.5278006354,254164.83531152448,3365295.5278006354,254284.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254224.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,252,216,216,254224.83531152448,3365445.5278006354,254164.83531152448,3365385.5278006354,254284.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254224.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,91,216,216,254224.83531152448,3365535.5278006354,254164.83531152448,3365475.5278006354,254284.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365595.602623615]"
s120_x254224.835_y3365625.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254224.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,161,-71,216,216,254224.83531152448,3365625.5278006354,254164.83531152448,3365565.5278006354,254284.83531152448,3365685.5278006354,"[0.556713694315995, 0.0, 254164.46621630935, 0.0, -0.556713694315995, 3365685.790242094]"
s120_x254314.835_y3365085.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365085.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,899,216,216,254314.83531152448,3365085.5278006354,254254.83531152448,3365025.5278006354,254374.83531152448,3365145.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365145.7779586078]"
s120_x254314.835_y3365175.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365175.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,737,216,216,254314.83531152448,3365175.5278006354,254254.83531152448,3365115.5278006354,254374.83531152448,3365235.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365235.965577087]"
s120_x254314.835_y3365265.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365265.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,576,216,216,254314.83531152448,3365265.5278006354,254254.83531152448,3365205.5278006354,254374.83531152448,3365325.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365325.596481872]"
s120_x254314.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,414,216,216,254314.83531152448,3365355.5278006354,254254.83531152448,3365295.5278006354,254374.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254314.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,252,216,216,254314.83531152448,3365445.5278006354,254254.83531152448,3365385.5278006354,254374.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254314.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,91,216,216,254314.83531152448,3365535.5278006354,254254.83531152448,3365475.5278006354,254374.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365595.602623615]"
s120_x254314.835_y3365625.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254314.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,323,-71,216,216,254314.83531152448,3365625.5278006354,254254.83531152448,3365565.5278006354,254374.83531152448,3365685.5278006354,"[0.556713694315995, 0.0, 254254.65383478854, 0.0, -0.556713694315995, 3365685.790242094]"
s120_x254404.835_y3365085.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365085.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,899,216,216,254404.83531152448,3365085.5278006354,254344.83531152448,3365025.5278006354,254464.83531152448,3365145.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365145.7779586078]"
s120_x254404.835_y3365175.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365175.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,737,216,216,254404.83531152448,3365175.5278006354,254344.83531152448,3365115.5278006354,254464.83531152448,3365235.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365235.965577087]"
s120_x254404.835_y3365265.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365265.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,576,216,216,254404.83531152448,3365265.5278006354,254344.83531152448,3365205.5278006354,254464.83531152448,3365325.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365325.596481872]"
s120_x254404.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,414,216,216,254404.83531152448,3365355.5278006354,254344.83531152448,3365295.5278006354,254464.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254404.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,252,216,216,254404.83531152448,3365445.5278006354,254344.83531152448,3365385.5278006354,254464.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254404.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,91,216,216,254404.83531152448,3365535.5278006354,254344.83531152448,3365475.5278006354,254464.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365595.602623615]"
s120_x254404.835_y3365625.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254404.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,485,-71,216,216,254404.83531152448,3365625.5278006354,254344.83531152448,3365565.5278006354,254464.83531152448,3365685.5278006354,"[0.556713694315995, 0.0, 254344.84145326773, 0.0, -0.556713694315995, 3365685.790242094]"
s120_x254494.835_y3365085.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365085.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,899,216,216,254494.83531152448,3365085.5278006354,254434.83531152448,3365025.5278006354,254554.83531152448,3365145.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365145.7779586078]"
s120_x254494.835_y3365175.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365175.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,737,216,216,254494.83531152448,3365175.5278006354,254434.83531152448,3365115.5278006354,254554.83531152448,3365235.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365235.965577087]"
s120_x254494.835_y3365265.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365265.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,576,216,216,254494.83531152448,3365265.5278006354,254434.83531152448,3365205.5278006354,254554.83531152448,3365325.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365325.596481872]"
s120_x254494.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,414,216,216,254494.83531152448,3365355.5278006354,254434.83531152448,3365295.5278006354,254554.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254494.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,252,216,216,254494.83531152448,3365445.5278006354,254434.83531152448,3365385.5278006354,254554.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254494.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,91,216,216,254494.83531152448,3365535.5278006354,254434.83531152448,3365475.5278006354,254554.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365595.602623615]"
s120_x254494.835_y3365625.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254494.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,646,-71,216,216,254494.83531152448,3365625.5278006354,254434.83531152448,3365565.5278006354,254554.83531152448,3365685.5278006354,"[0.556713694315995, 0.0, 254434.47235805262, 0.0, -0.556713694315995, 3365685.790242094]"
s120_x254584.835_y3365085.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365085.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,899,216,216,254584.83531152448,3365085.5278006354,254524.83531152448,3365025.5278006354,254644.83531152448,3365145.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365145.7779586078]"
s120_x254584.835_y3365175.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365175.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,737,216,216,254584.83531152448,3365175.5278006354,254524.83531152448,3365115.5278006354,254644.83531152448,3365235.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365235.965577087]"
s120_x254584.835_y3365265.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365265.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,576,216,216,254584.83531152448,3365265.5278006354,254524.83531152448,3365205.5278006354,254644.83531152448,3365325.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365325.596481872]"
s120_x254584.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,414,216,216,254584.83531152448,3365355.5278006354,254524.83531152448,3365295.5278006354,254644.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254584.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,252,216,216,254584.83531152448,3365445.5278006354,254524.83531152448,3365385.5278006354,254644.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254584.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,91,216,216,254584.83531152448,3365535.5278006354,254524.83531152448,3365475.5278006354,254644.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365595.602623615]"
s120_x254584.835_y3365625.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254584.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,808,-71,216,216,254584.83531152448,3365625.5278006354,254524.83531152448,3365565.5278006354,254644.83531152448,3365685.5278006354,"[0.556713694315995, 0.0, 254524.6599765318, 0.0, -0.556713694315995, 3365685.790242094]"
s120_x254674.835_y3365085.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254674.835_y3365085.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,970,899,216,216,254674.83531152448,3365085.5278006354,254614.83531152448,3365025.5278006354,254734.83531152448,3365145.5278006354,"[0.556713694315995, 0.0, 254614.847595011, 0.0, -0.556713694315995, 3365145.7779586078]"
s120_x254674.835_y3365175.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254674.835_y3365175.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,970,737,216,216,254674.83531152448,3365175.5278006354,254614.83531152448,3365115.5278006354,254734.83531152448,3365235.5278006354,"[0.556713694315995, 0.0, 254614.847595011, 0.0, -0.556713694315995, 3365235.965577087]"
s120_x254674.835_y3365265.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254674.835_y3365265.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,970,576,216,216,254674.83531152448,3365265.5278006354,254614.83531152448,3365205.5278006354,254734.83531152448,3365325.5278006354,"[0.556713694315995, 0.0, 254614.847595011, 0.0, -0.556713694315995, 3365325.596481872]"
s120_x254674.835_y3365355.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254674.835_y3365355.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,970,414,216,216,254674.83531152448,3365355.5278006354,254614.83531152448,3365295.5278006354,254734.83531152448,3365415.5278006354,"[0.556713694315995, 0.0, 254614.847595011, 0.0, -0.556713694315995, 3365415.784100351]"
s120_x254674.835_y3365445.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254674.835_y3365445.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,970,252,216,216,254674.83531152448,3365445.5278006354,254614.83531152448,3365385.5278006354,254734.83531152448,3365505.5278006354,"[0.556713694315995, 0.0, 254614.847595011, 0.0, -0.556713694315995, 3365505.97171883]"
s120_x254674.835_y3365535.528,120,120.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254674.835_y3365535.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,970,91,216,216,254674.83531152448,3365535.5278006354,254614.83531152448,3365475.5278006354,254734.83531152448,3365595.5278006354,"[0.556713694315995, 0.0, 254614.847595011, 0.0, -0.556713694315995, 3365595.602623615]"
